Tweet_id,Target,Text,Span,tokens,tags
1392570269844312074,Hedef: Yahudi Karşıtı,"İsrail çocukları şehit eden, kan ve gözyaşından beslenen, kutsal düşmanı bir terör devletidir!
#Katilİsrail","İsrail çocukları şehit eden, kan ve gözyaşından beslenen, kutsal düşmanı bir terör devletidir!,#Katilİsrail","[""\u0130srail"", ""\u00e7ocuklar\u0131"", ""\u015fehit"", ""eden"", ""kan"", ""ve"", ""g\u00f6zya\u015f\u0131ndan"", ""beslenen"", ""kutsal"", ""d\u00fc\u015fman\u0131"", ""bir"", ""ter\u00f6r"", ""devletidir"", ""Katil\u0130srail""]","[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1]"
1658433487764946944,Hedef: Ermeni Karşıtı,Siz TÜRK MİLLETİNİN Tuvaletinden BESLENEN Lağım SOLUCANI İsmet İnönü Amını Siktiğim Ermeni Lağım Pisliğinin TÜRKİYEYE 80 Sene Önce Doldurduğu Ermeni Rum Yahudi Kalıntı AÇ Göçmen Lağım Kurbağalarındansın SÜRTÜK Sokak OROSPUSU Senin Gibi Lağım Kurbağası İBNE Orospuları Lağım Delğne https://t.co/kRcSaHleAw,"Amını Siktiğim,Ermeni Lağım Pisliğinin,Ermeni Rum Yahudi Kalıntı AÇ Göçmen Lağım Kurbağalarındansın","[""Siz"", ""T\u00dcRK"", ""M\u0130LLET\u0130N\u0130N"", ""Tuvaletinden"", ""BESLENEN"", ""La\u011f\u0131m"", ""SOLUCANI"", ""\u0130smet"", ""\u0130n\u00f6n\u00fc"", ""Am\u0131n\u0131"", ""Sikti\u011fim"", ""Ermeni"", ""La\u011f\u0131m"", ""Pisli\u011finin"", ""T\u00dcRK\u0130YEYE"", ""80"", ""Sene"", ""\u00d6nce"", ""Doldurdu\u011fu"", ""Ermeni"", ""Rum"", ""Yahudi"", ""Kal\u0131nt\u0131"", ""A\u00c7"", ""G\u00f6\u00e7men"", ""La\u011f\u0131m"", ""Kurba\u011falar\u0131ndans\u0131n"", ""S\u00dcRT\u00dcK"", ""Sokak"", ""OROSPUSU"", ""Senin"", ""Gibi"", ""La\u011f\u0131m"", ""Kurba\u011fas\u0131"", ""\u0130BNE"", ""Orospular\u0131"", ""La\u011f\u0131m"", ""Del\u011fne"", ""https"", ""t"", ""co"", ""kRcSaHleAw""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 2, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1541485760498515969,Hedef: Yunan Karşıtı,"""Yunanistan’ın 12 deniz mili dayatması bir savaş sebebidir. ""

REİS EMİR VER  
#CumayıAtinadaKılalım 

BedrinArslanları https://t.co/KI7ayqowAm","REİS EMİR VER,12 deniz mili dayatması bir savaş sebebidir.,#CumayıAtinadaKılalım","[""Yunanistan"", ""\u0131n"", ""12"", ""deniz"", ""mili"", ""dayatmas\u0131"", ""bir"", ""sava\u015f"", ""sebebidir"", ""RE\u0130S"", ""EM\u0130R"", ""VER"", ""Cumay\u0131AtinadaK\u0131lal\u0131m"", ""BedrinArslanlar\u0131"", ""https"", ""t"", ""co"", ""KI7ayqowAm""]","[0, 0, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 1, 0, 0, 0, 0, 0]"
1568512204218982400,Hedef: Yunan Karşıtı,"@username 9 Eylül de ne oldu? 
Kimi denize döktük? 
Peki bu övgüler dizdiğin kişiler kime sövdü? 
Kime tek kelime etmedi? 
9 Eylül de denize dökülen Yunan gavurunun gayri meşru p.ç leri atalarımıza sövüyor ve sizde bunu alkışlıyorsunuz öyle mi? 
Yoksa siz de mi? 
Yazıklar olsun.","denize dökülen Yunan gavurunun gayri meşru p.ç leri,Yunan gavurunun","[""username"", ""9"", ""Eyl\u00fcl"", ""de"", ""ne"", ""oldu"", ""Kimi"", ""denize"", ""d\u00f6kt\u00fck"", ""Peki"", ""bu"", ""\u00f6vg\u00fcler"", ""dizdi\u011fin"", ""ki\u015filer"", ""kime"", ""s\u00f6vd\u00fc"", ""Kime"", ""tek"", ""kelime"", ""etmedi"", ""9"", ""Eyl\u00fcl"", ""de"", ""denize"", ""d\u00f6k\u00fclen"", ""Yunan"", ""gavurunun"", ""gayri"", ""me\u015fru"", ""p"", ""\u00e7"", ""leri"", ""atalar\u0131m\u0131za"", ""s\u00f6v\u00fcyor"", ""ve"", ""sizde"", ""bunu"", ""alk\u0131\u015fl\u0131yorsunuz"", ""\u00f6yle"", ""mi"", ""Yoksa"", ""siz"", ""de"", ""mi"", ""Yaz\u0131klar"", ""olsun""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658446035570523904,Hedef: LGBTI+ Karşıtı,"@DikenComTr @siring @altansancarr Herşeyden önce anneyim 
Ne verdiğiniz HDP ve selo desteğinize , ne fetöcülere verdiğiniz desteğe, ne de lgbt vb sapkın görüşlere verdiğiniz desteğe saygım yok. Sizin yüzünüzden çocuklarımın geleceği için endişeleniyorum. inş. Erdoğan galip gelerek bu saçmalıklarınızı susturacak!","lgbt vb sapkın görüşlere,bu saçmalıklarınızı","[""DikenComTr"", ""siring"", ""altansancarr"", ""Her\u015feyden"", ""\u00f6nce"", ""anneyim"", ""Ne"", ""verdi\u011finiz"", ""HDP"", ""ve"", ""selo"", ""deste\u011finize"", ""ne"", ""fet\u00f6c\u00fclere"", ""verdi\u011finiz"", ""deste\u011fe"", ""ne"", ""de"", ""lgbt"", ""vb"", ""sapk\u0131n"", ""g\u00f6r\u00fc\u015flere"", ""verdi\u011finiz"", ""deste\u011fe"", ""sayg\u0131m"", ""yok"", ""Sizin"", ""y\u00fcz\u00fcn\u00fczden"", ""\u00e7ocuklar\u0131m\u0131n"", ""gelece\u011fi"", ""i\u00e7in"", ""endi\u015feleniyorum"", ""in\u015f"", ""Erdo\u011fan"", ""galip"", ""gelerek"", ""bu"", ""sa\u00e7mal\u0131klar\u0131n\u0131z\u0131"", ""susturacak""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0]"
1393142315007496193,Hedef: Yahudi Karşıtı,"#GenocideinGaza 
#Katilİsrail 
@KosunPasa 
@SSejderha
@BayInternettin 
@_aydin_Usta
@_zh_rra_
@HlyOzkn80
@akpartineferiii
@Nesil_han_
@tubadengiz 
@cl_meral 
@ElaMehlika 
@webdenbirisi
@Toprk29382601 
Silahınız paslanıyor ise bilin ki 
İMANIMIZ paslanıyor demektir
HAYIRLI CUMALAR https://t.co/BGLS340u32","#Katilİsrail,Silahınız paslanıyor ise bilin ki\nİMANIMIZ paslanıyor demektir","[""GenocideinGaza"", ""Katil\u0130srail"", ""KosunPasa"", ""SSejderha"", ""BayInternettin"", ""_aydin_Usta"", ""_zh_rra_"", ""HlyOzkn80"", ""akpartineferiii"", ""Nesil_han_"", ""tubadengiz"", ""cl_meral"", ""ElaMehlika"", ""webdenbirisi"", ""Toprk29382601"", ""Silah\u0131n\u0131z"", ""paslan\u0131yor"", ""ise"", ""bilin"", ""ki"", ""\u0130MANIMIZ"", ""paslan\u0131yor"", ""demektir"", ""HAYIRLI"", ""CUMALAR"", ""https"", ""t"", ""co"", ""BGLS340u32""]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658052640553550080,Hedef: Arap Karşıtı,"@_aslantug Burası fasli kadir cubbeli Ahmet Hizbullah'ı seven geri zekalılar in çoğunlukla olduğu tipik bir Arap toplumu bunu çok iyi sömüren de var olduğuna göre sizlere ve bizlere hoşnutsuzluk düşüyor terki diyar edip geri zekalılari kendi başlarına bırakmak en doğru yol görünüyor .
Svg.","tipik bir Arap toplumu,geri zekalılar,geri zekalılari","[""_aslantug"", ""Buras\u0131"", ""fasli"", ""kadir"", ""cubbeli"", ""Ahmet"", ""Hizbullah"", ""\u0131"", ""seven"", ""geri"", ""zekal\u0131lar"", ""in"", ""\u00e7o\u011funlukla"", ""oldu\u011fu"", ""tipik"", ""bir"", ""Arap"", ""toplumu"", ""bunu"", ""\u00e7ok"", ""iyi"", ""s\u00f6m\u00fcren"", ""de"", ""var"", ""oldu\u011funa"", ""g\u00f6re"", ""sizlere"", ""ve"", ""bizlere"", ""ho\u015fnutsuzluk"", ""d\u00fc\u015f\u00fcyor"", ""terki"", ""diyar"", ""edip"", ""geri"", ""zekal\u0131lari"", ""kendi"", ""ba\u015flar\u0131na"", ""b\u0131rakmak"", ""en"", ""do\u011fru"", ""yol"", ""g\u00f6r\u00fcn\u00fcyor"", ""Svg""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
1523000753719496705,Hedef: Yunan Karşıtı,@username @username @username Rus Yahudi Yunan dölü değilim özbeöz müslüman dölüyüm babamı görsen hürmetinden elini öpersin ama ben kafirim kardeşim neyini anlamıyorsun? Sizin jargonda mürted derler bana,Rus Yahudi Yunan dölü,"[""username"", ""username"", ""username"", ""Rus"", ""Yahudi"", ""Yunan"", ""d\u00f6l\u00fc"", ""de\u011filim"", ""\u00f6zbe\u00f6z"", ""m\u00fcsl\u00fcman"", ""d\u00f6l\u00fcy\u00fcm"", ""babam\u0131"", ""g\u00f6rsen"", ""h\u00fcrmetinden"", ""elini"", ""\u00f6persin"", ""ama"", ""ben"", ""kafirim"", ""karde\u015fim"", ""neyini"", ""anlam\u0131yorsun"", ""Sizin"", ""jargonda"", ""m\u00fcrted"", ""derler"", ""bana""]","[0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1515280084445376513,Hedef: Yahudi Karşıtı,Hayber’i hatırla Hayber’i ey Yahudi! Muhammed’in (aleyhisselam) ordusu geri gelecek! #GözümüzKulağımızAksada https://t.co/rRVOQc10y3,"Hayber’i hatırla Hayber’i ey Yahudi!,Muhammed’in (aleyhisselam) ordusu geri gelecek!","[""Hayber"", ""i"", ""hat\u0131rla"", ""Hayber"", ""i"", ""ey"", ""Yahudi"", ""Muhammed"", ""in"", ""aleyhisselam"", ""ordusu"", ""geri"", ""gelecek"", ""G\u00f6z\u00fcm\u00fczKula\u011f\u0131m\u0131zAksada"", ""https"", ""t"", ""co"", ""rRVOQc10y3""]","[1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0]"
1566169574940213248,Hedef: Yunan Karşıtı,"@username Ulan ne riyakar adamlarsınız. 1 yıl öncesine kadar Yunanlılar adalarımızı işgal etti diye sahte vatansever takılıyorsunuz. Ne oldu, Yunan safına mı geçtiniz?",Yunan safına mı geçtiniz?,"[""username"", ""Ulan"", ""ne"", ""riyakar"", ""adamlars\u0131n\u0131z"", ""1"", ""y\u0131l"", ""\u00f6ncesine"", ""kadar"", ""Yunanl\u0131lar"", ""adalar\u0131m\u0131z\u0131"", ""i\u015fgal"", ""etti"", ""diye"", ""sahte"", ""vatansever"", ""tak\u0131l\u0131yorsunuz"", ""Ne"", ""oldu"", ""Yunan"", ""saf\u0131na"", ""m\u0131"", ""ge\u00e7tiniz""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2]"
1658158135595479040,Hedef: Ermeni Karşıtı,@fercur @kilicdarogluk Neden mi? Çünkü burası Türk Yurdu. Ermeni @kilicdarogluk'na ve Bölücülere oy istiyorsun. Uyanın artık... https://t.co/b5QH93G7N1,"Bölücülere,Ermeni @kilicdarogluk'na","[""fercur"", ""kilicdarogluk"", ""Neden"", ""mi"", ""\u00c7\u00fcnk\u00fc"", ""buras\u0131"", ""T\u00fcrk"", ""Yurdu"", ""Ermeni"", ""kilicdarogluk"", ""na"", ""ve"", ""B\u00f6l\u00fcc\u00fclere"", ""oy"", ""istiyorsun"", ""Uyan\u0131n"", ""art\u0131k"", ""https"", ""t"", ""co"", ""b5QH93G7N1""]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1658431751151137024,Hedef: Alevi Karşıtı,@10larMedya Ben alevi kürt ermeni ile kardeş değilim onlar benim komşularım ve asla kardeş olmam. Ancak mrb daha ilerisi olmaz.,"Ben alevi kürt ermeni ile kardeş değilim,asla kardeş olmam","[""10larMedya"", ""Ben"", ""alevi"", ""k\u00fcrt"", ""ermeni"", ""ile"", ""karde\u015f"", ""de\u011filim"", ""onlar"", ""benim"", ""kom\u015fular\u0131m"", ""ve"", ""asla"", ""karde\u015f"", ""olmam"", ""Ancak"", ""mrb"", ""daha"", ""ilerisi"", ""olmaz""]","[0, 1, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0]"
1658191774127365888,Hedef: Ermeni Karşıtı,"@kyralmanya123 @emilianatablog Ermeni pkk lılar var kürt olmayan…
Bunların sonu geldi…hüdapar değil dertleri.. jadın hakkı değil..igfal edılen kuz çocukları dağda be terör sevicisi..çok görduk senın gibi sahteleri..DEDENİZİN intikamı için teröristle aynı yatakta yatarsınız..
Biz sadece TERÖRİSTİ gebertiriz","Ermeni pkk lılar,TERÖRİSTİ gebertiriz,var kürt olmayan","[""kyralmanya123"", ""emilianatablog"", ""Ermeni"", ""pkk"", ""l\u0131lar"", ""var"", ""k\u00fcrt"", ""olmayan"", ""Bunlar\u0131n"", ""sonu"", ""geldi"", ""h\u00fcdapar"", ""de\u011fil"", ""dertleri"", ""jad\u0131n"", ""hakk\u0131"", ""de\u011fil"", ""igfal"", ""ed\u0131len"", ""kuz"", ""\u00e7ocuklar\u0131"", ""da\u011fda"", ""be"", ""ter\u00f6r"", ""sevicisi"", ""\u00e7ok"", ""g\u00f6rduk"", ""sen\u0131n"", ""gibi"", ""sahteleri"", ""DEDEN\u0130Z\u0130N"", ""intikam\u0131"", ""i\u00e7in"", ""ter\u00f6ristle"", ""ayn\u0131"", ""yatakta"", ""yatars\u0131n\u0131z"", ""Biz"", ""sadece"", ""TER\u00d6R\u0130ST\u0130"", ""gebertiriz""]","[0, 0, 1, 2, 2, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2]"
1517918515495419907,Hedef: Yunan Karşıtı,Toton yiyorsa benim gibi gerçek resminle açık profille paylaş böyle şeyleri. Benim sana açık açık sayıp sövdüğüm gibi yap paylaşımları. Gör bak o zaman o mumlar nerde sönüyor anası belli babası 1550  yunan tohumu https://t.co/DBEgfVfVKY,yunan tohumu,"[""Toton"", ""yiyorsa"", ""benim"", ""gibi"", ""ger\u00e7ek"", ""resminle"", ""a\u00e7\u0131k"", ""profille"", ""payla\u015f"", ""b\u00f6yle"", ""\u015feyleri"", ""Benim"", ""sana"", ""a\u00e7\u0131k"", ""a\u00e7\u0131k"", ""say\u0131p"", ""s\u00f6vd\u00fc\u011f\u00fcm"", ""gibi"", ""yap"", ""payla\u015f\u0131mlar\u0131"", ""G\u00f6r"", ""bak"", ""o"", ""zaman"", ""o"", ""mumlar"", ""nerde"", ""s\u00f6n\u00fcyor"", ""anas\u0131"", ""belli"", ""babas\u0131"", ""1550"", ""yunan"", ""tohumu"", ""https"", ""t"", ""co"", ""DBEgfVfVKY""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
1658426090363166976,Hedef: Ermeni Karşıtı,"@KarsiGazete Anti-emperyalist Atatürk'ün kurduğu CHP'de ABD'nin uşaklığını yapan Ermeni @kilicdarogluk bölücüler ile işbirliği yaparak yönetimi ele geçirmek istiyor. Değişim değil,etnik kimlik ve inanç üzerinden Türkiye'yi parçalamak istiyor.Bunu bildiği halde 3 Maymun'u oynayan kitle oluştu. https://t.co/2DE4GPuk5A",Ermeni @kilicdarogluk,"[""KarsiGazete"", ""Anti"", ""emperyalist"", ""Atat\u00fcrk"", ""\u00fcn"", ""kurdu\u011fu"", ""CHP"", ""de"", ""ABD"", ""nin"", ""u\u015fakl\u0131\u011f\u0131n\u0131"", ""yapan"", ""Ermeni"", ""kilicdarogluk"", ""b\u00f6l\u00fcc\u00fcler"", ""ile"", ""i\u015fbirli\u011fi"", ""yaparak"", ""y\u00f6netimi"", ""ele"", ""ge\u00e7irmek"", ""istiyor"", ""De\u011fi\u015fim"", ""de\u011fil"", ""etnik"", ""kimlik"", ""ve"", ""inan\u00e7"", ""\u00fczerinden"", ""T\u00fcrkiye"", ""yi"", ""par\u00e7alamak"", ""istiyor"", ""Bunu"", ""bildi\u011fi"", ""halde"", ""3"", ""Maymun"", ""u"", ""oynayan"", ""kitle"", ""olu\u015ftu"", ""https"", ""t"", ""co"", ""2DE4GPuk5A""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
