Tweet_id,Target,Text,Span,tokens,tags
1658112576159470080,Hedef: Arap Karşıtı,"@jandarmaresat @_erdeem_ Kendinizi kandırın, 10-15 yık içinde Arap partisi kurulup meclise girecek! !",10-15 yık içinde Arap partisi kurulup meclise girecek,"[""jandarmaresat"", ""_erdeem_"", ""Kendinizi"", ""kand\u0131r\u0131n"", ""10"", ""15"", ""y\u0131k"", ""i\u00e7inde"", ""Arap"", ""partisi"", ""kurulup"", ""meclise"", ""girecek""]","[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1390362890083909634,Hedef: Yahudi Karşıtı,"@username #İsrailKaşınma 😠
#MescidiAksaKırmızıÇizğimizdir
🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷🇹🇷",#İsrailKaşınma,"[""username"", ""\u0130srailKa\u015f\u0131nma"", ""MescidiAksaK\u0131rm\u0131z\u0131\u00c7iz\u011fimizdir""]","[0, 3, 0]"
1471198206449131520,Hedef: Yahudi Karşıtı,@leon_mrt Sen dur ayı….itrail,itrail,"[""leon_mrt"", ""Sen"", ""dur"", ""ay\u0131"", ""itrail""]","[0, 0, 0, 0, 5]"
1393641750892253186,Hedef: Yahudi Karşıtı,"Filistin direnişinin füzeleriyle vurulan Aşdod Limanı!
#Filistin #FilistinDireniyor #Kudüs #Palestine #Gazze #HearGaza #HearGaze #israil #israel #IsraelTerrorist #IsraelUnderAttack #TürkiyeFilistininYanında https://t.co/9EpuMDg1ar",,"[""Filistin"", ""direni\u015finin"", ""f\u00fczeleriyle"", ""vurulan"", ""A\u015fdod"", ""Liman\u0131"", ""Filistin"", ""FilistinDireniyor"", ""Kud\u00fcs"", ""Palestine"", ""Gazze"", ""HearGaza"", ""HearGaze"", ""israil"", ""israel"", ""IsraelTerrorist"", ""IsraelUnderAttack"", ""T\u00fcrkiyeFilistininYan\u0131nda"", ""https"", ""t"", ""co"", ""9EpuMDg1ar""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658300534653166080,Hedef: LGBTI+ Karşıtı,"@sgokbakar Nasihat çeken kim?
erkek arkadaşları ile sapkın ilişkileri olan ahlaksız.
utanman olsa susar kendini unutturursun rezil.
beğenmiyorsan defol git hollandaya.","erkek arkadaşları ile sapkın ilişkileri olan ahlaksız,rezil,beğenmiyorsan defol git hollandaya","[""sgokbakar"", ""Nasihat"", ""\u00e7eken"", ""kim"", ""erkek"", ""arkada\u015flar\u0131"", ""ile"", ""sapk\u0131n"", ""ili\u015fkileri"", ""olan"", ""ahlaks\u0131z"", ""utanman"", ""olsa"", ""susar"", ""kendini"", ""unutturursun"", ""rezil"", ""be\u011fenmiyorsan"", ""defol"", ""git"", ""hollandaya""]","[0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 5, 1, 1, 1, 1]"
1391143881555779587,Hedef: Yahudi Karşıtı,"Irkçı terör örgütü israil mutlak şerdir...
#MescidiAksa
#DünyaKudüsGünü
#FreePalestine
#QudsDay2021 
#KudüsBizimdir
#القدس_اقرب 
 #يوم_القدس_العالمي https://t.co/OFWtceH6hE",,"[""Irk\u00e7\u0131"", ""ter\u00f6r"", ""\u00f6rg\u00fct\u00fc"", ""israil"", ""mutlak"", ""\u015ferdir"", ""MescidiAksa"", ""D\u00fcnyaKud\u00fcsG\u00fcn\u00fc"", ""FreePalestine"", ""QudsDay2021"", ""Kud\u00fcsBizimdir"", ""\u0627\u0644\u0642\u062f\u0633_\u0627\u0642\u0631\u0628"", ""\u064a\u0648\u0645_\u0627\u0644\u0642\u062f\u0633_\u0627\u0644\u0639\u0627\u0644\u0645\u064a"", ""https"", ""t"", ""co"", ""OFWtceH6hE""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658049694059175936,Hedef: Alevi Karşıtı,"@ecehanoz @selcukuygur Deprem bölgesi koyu sünni nüfustan oluşuyor. Sen tutup da Alevi bir aday çıkarır, o aday da seccadeye basarsa bu bölgeden oy alması imkansız olur.",Sen tutup da Alevi bir aday çıkarır,"[""ecehanoz"", ""selcukuygur"", ""Deprem"", ""b\u00f6lgesi"", ""koyu"", ""s\u00fcnni"", ""n\u00fcfustan"", ""olu\u015fuyor"", ""Sen"", ""tutup"", ""da"", ""Alevi"", ""bir"", ""aday"", ""\u00e7\u0131kar\u0131r"", ""o"", ""aday"", ""da"", ""seccadeye"", ""basarsa"", ""bu"", ""b\u00f6lgeden"", ""oy"", ""almas\u0131"", ""imkans\u0131z"", ""olur""]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658211273023036928,Hedef: Ermeni Karşıtı,"@ulkucubaskent PKK ve Fetoş piclerini milletvekili yapan ermeni Kemale yazalım, halk herşeyi biliyor 🤫",ermeni Kemale,"[""ulkucubaskent"", ""PKK"", ""ve"", ""Feto\u015f"", ""piclerini"", ""milletvekili"", ""yapan"", ""ermeni"", ""Kemale"", ""yazal\u0131m"", ""halk"", ""her\u015feyi"", ""biliyor""]","[0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0]"
1658328171572231936,Hedef: Kürt Karşıtı,"@HMT_Hamit_ anlamadığım neyin empatisini yapalım; nefes alan her Kürt teröristtir, ameriga bizi bölecek, alamanya açlıktan geberiyor, depremi dış güçler yaptı vs vs mi diyelim! kapasiteleri bu, napalim onlarla oturup bu saçmalıkları mi tartışalım?","nefes alan her Kürt teröristtir,kapasiteleri bu","[""HMT_Hamit_"", ""anlamad\u0131\u011f\u0131m"", ""neyin"", ""empatisini"", ""yapal\u0131m"", ""nefes"", ""alan"", ""her"", ""K\u00fcrt"", ""ter\u00f6risttir"", ""ameriga"", ""bizi"", ""b\u00f6lecek"", ""alamanya"", ""a\u00e7l\u0131ktan"", ""geberiyor"", ""depremi"", ""d\u0131\u015f"", ""g\u00fc\u00e7ler"", ""yapt\u0131"", ""vs"", ""vs"", ""mi"", ""diyelim"", ""kapasiteleri"", ""bu"", ""napalim"", ""onlarla"", ""oturup"", ""bu"", ""sa\u00e7mal\u0131klar\u0131"", ""mi"", ""tart\u0131\u015fal\u0131m""]","[0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0]"
1389218862407761922,Hedef: Yahudi Karşıtı,"@username @username Kahrolsun yerli itrail.
Akp rejimi;müslümanların ve hatta tüm insanlığın başına gelmiş en büyük beladır.
Veba mikrobudur.
İnsanlık bu dinsiz,imansız akp rejiminden bir an önce kurtulmalıdır.
Onlar,camilerinde,dininde sadece kendilerine ait olmasını istiyorlar.",yerli itrail.,"[""username"", ""username"", ""Kahrolsun"", ""yerli"", ""itrail"", ""Akp"", ""rejimi"", ""m\u00fcsl\u00fcmanlar\u0131n"", ""ve"", ""hatta"", ""t\u00fcm"", ""insanl\u0131\u011f\u0131n"", ""ba\u015f\u0131na"", ""gelmi\u015f"", ""en"", ""b\u00fcy\u00fck"", ""belad\u0131r"", ""Veba"", ""mikrobudur"", ""\u0130nsanl\u0131k"", ""bu"", ""dinsiz"", ""imans\u0131z"", ""akp"", ""rejiminden"", ""bir"", ""an"", ""\u00f6nce"", ""kurtulmal\u0131d\u0131r"", ""Onlar"", ""camilerinde"", ""dininde"", ""sadece"", ""kendilerine"", ""ait"", ""olmas\u0131n\u0131"", ""istiyorlar""]","[0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658248792628515072,Hedef: Ermeni Karşıtı,"@Egementnrkl @tmerveeee Askerler sana Atatürk rozetli pkklı adını taktı. Gerizekalı barzani pkk ile çatıştı hep, pkkyı chpnin dostu Şii talabani destekledi  pkk ermeni alevisidir yani Şii irandır,tam bebek katili pkk ağzı ile yazmışsın  bebek katili pkk işbirlikçisi selanik Yahudisi hain askerler chpde","pkk ermeni alevisidir,bebek katili","[""Egementnrkl"", ""tmerveeee"", ""Askerler"", ""sana"", ""Atat\u00fcrk"", ""rozetli"", ""pkkl\u0131"", ""ad\u0131n\u0131"", ""takt\u0131"", ""Gerizekal\u0131"", ""barzani"", ""pkk"", ""ile"", ""\u00e7at\u0131\u015ft\u0131"", ""hep"", ""pkky\u0131"", ""chpnin"", ""dostu"", ""\u015eii"", ""talabani"", ""destekledi"", ""pkk"", ""ermeni"", ""alevisidir"", ""yani"", ""\u015eii"", ""irand\u0131r"", ""tam"", ""bebek"", ""katili"", ""pkk"", ""a\u011fz\u0131"", ""ile"", ""yazm\u0131\u015fs\u0131n"", ""bebek"", ""katili"", ""pkk"", ""i\u015fbirlik\u00e7isi"", ""selanik"", ""Yahudisi"", ""hain"", ""askerler"", ""chpde""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1535387118738067456,Hedef: Yunan Karşıtı,It dalaşı laf dalaşına dündü  bu Yunanistan'da olan eskide it dalaşı şimdide laf dalaşı dır bunlar seçime dayanıklı Propaganda vardır öyle Yunanistan'da Savaş mavaş bırakın bu i Allah aşkına işinizin gücünüze bakın yunanların tarihi kahpelikle doludur bunu en iyi Kürtler biliyor,yunanların tarihi kahpelikle doludur,"[""It"", ""dala\u015f\u0131"", ""laf"", ""dala\u015f\u0131na"", ""d\u00fcnd\u00fc"", ""bu"", ""Yunanistan"", ""da"", ""olan"", ""eskide"", ""it"", ""dala\u015f\u0131"", ""\u015fimdide"", ""laf"", ""dala\u015f\u0131"", ""d\u0131r"", ""bunlar"", ""se\u00e7ime"", ""dayan\u0131kl\u0131"", ""Propaganda"", ""vard\u0131r"", ""\u00f6yle"", ""Yunanistan"", ""da"", ""Sava\u015f"", ""mava\u015f"", ""b\u0131rak\u0131n"", ""bu"", ""i"", ""Allah"", ""a\u015fk\u0131na"", ""i\u015finizin"", ""g\u00fcc\u00fcn\u00fcze"", ""bak\u0131n"", ""yunanlar\u0131n"", ""tarihi"", ""kahpelikle"", ""doludur"", ""bunu"", ""en"", ""iyi"", ""K\u00fcrtler"", ""biliyor""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 0]"
1658236110676410112,Hedef: Ermeni Karşıtı,@hdpdemirtas Kazanacaksiniz sarı torbalarin hepsi sizin olacak ... cehennemde de sarı torbadan cikamayacaksiniz ermeni soyları,"cehennemde de sarı torbadan cikamayacaksiniz ermeni soyları,Kazanacaksiniz sarı torbalarin hepsi sizin olacak,ermeni soyları","[""hdpdemirtas"", ""Kazanacaksiniz"", ""sar\u0131"", ""torbalarin"", ""hepsi"", ""sizin"", ""olacak"", ""cehennemde"", ""de"", ""sar\u0131"", ""torbadan"", ""cikamayacaksiniz"", ""ermeni"", ""soylar\u0131""]","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4]"
1658553129032359936,Hedef: Ermeni Karşıtı,@Selin11475998 Cok sevdiginiz pkk bombaladi birgjn evine bombayi kor ..malum Atatürk un itleri diyo size ..dersim katliamini soracagiz diyo sirri sakik...size .. ermeni soykirimini taniyacaksiniz diyo size canan ablaniz .busekilde devam edin.abd sizi bekliyor,ermeni soykirimini taniyacaksiniz diyo size canan ablaniz,"[""Selin11475998"", ""Cok"", ""sevdiginiz"", ""pkk"", ""bombaladi"", ""birgjn"", ""evine"", ""bombayi"", ""kor"", ""malum"", ""Atat\u00fcrk"", ""un"", ""itleri"", ""diyo"", ""size"", ""dersim"", ""katliamini"", ""soracagiz"", ""diyo"", ""sirri"", ""sakik"", ""size"", ""ermeni"", ""soykirimini"", ""taniyacaksiniz"", ""diyo"", ""size"", ""canan"", ""ablaniz"", ""busekilde"", ""devam"", ""edin"", ""abd"", ""sizi"", ""bekliyor""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]"
1658278265839034112,Hedef: Kürt Karşıtı,@kilicdarogluk Dayı sen geçersen bu devletin başına ölürüz biz bizim yerimize sen öl devlet bu dertten kurtulsun o kadar Kürt Suriyeli var hepsi sana oy veriyo mk Suriyelileri sen bu devletin başına geçersen vay halimize ne devlet kalır ne Türkiye,"o kadar Kürt Suriyeli var hepsi sana oy veriyo,mk Suriyelileri","[""kilicdarogluk"", ""Day\u0131"", ""sen"", ""ge\u00e7ersen"", ""bu"", ""devletin"", ""ba\u015f\u0131na"", ""\u00f6l\u00fcr\u00fcz"", ""biz"", ""bizim"", ""yerimize"", ""sen"", ""\u00f6l"", ""devlet"", ""bu"", ""dertten"", ""kurtulsun"", ""o"", ""kadar"", ""K\u00fcrt"", ""Suriyeli"", ""var"", ""hepsi"", ""sana"", ""oy"", ""veriyo"", ""mk"", ""Suriyelileri"", ""sen"", ""bu"", ""devletin"", ""ba\u015f\u0131na"", ""ge\u00e7ersen"", ""vay"", ""halimize"", ""ne"", ""devlet"", ""kal\u0131r"", ""ne"", ""T\u00fcrkiye""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658154910624390912,Hedef: Ermeni Karşıtı,@fatihportakal Azerbaycandan dost olmaz dedinya dogru demissin senin gibi ermeni tohumlarina azerbaycandan dost olmaz dogru tespitte bulunmussun..onu bunu yargiliyicaz diyosunuzya.Turkiye sizin degil kendinize gelin siz Turkiyeyi temsil etmiyosunuz siz ermenistani avrupayi temsil ediyosunuz.,"ermeni tohumlarina,siz Turkiyeyi temsil etmiyosunuz siz ermenistani avrupayi temsil ediyosunuz","[""fatihportakal"", ""Azerbaycandan"", ""dost"", ""olmaz"", ""dedinya"", ""dogru"", ""demissin"", ""senin"", ""gibi"", ""ermeni"", ""tohumlarina"", ""azerbaycandan"", ""dost"", ""olmaz"", ""dogru"", ""tespitte"", ""bulunmussun"", ""onu"", ""bunu"", ""yargiliyicaz"", ""diyosunuzya"", ""Turkiye"", ""sizin"", ""degil"", ""kendinize"", ""gelin"", ""siz"", ""Turkiyeyi"", ""temsil"", ""etmiyosunuz"", ""siz"", ""ermenistani"", ""avrupayi"", ""temsil"", ""ediyosunuz""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1534948362801270786,Hedef: Yunan Karşıtı,"@username @username #ŞakamızYokYunanistan

ANSIZIN GELEBİLİRİZ

BedrinArslanları 🇹🇷🇹🇷💫","ANSIZIN GELEBİLİRİZ,ŞakamızYokYunanistan","[""username"", ""username"", ""\u015eakam\u0131zYokYunanistan"", ""ANSIZIN"", ""GELEB\u0130L\u0130R\u0130Z"", ""BedrinArslanlar\u0131""]","[0, 0, 3, 3, 3, 0]"
1568610857420046338,Hedef: Yunan Karşıtı,@username @username Yunan tohumu bunlar. Tepkisi ondan.,Yunan tohumu,"[""username"", ""username"", ""Yunan"", ""tohumu"", ""bunlar"", ""Tepkisi"", ""ondan""]","[0, 0, 4, 4, 0, 0, 0]"
