Tweet_id,Target,Text,Span,tokens,tags
1657901883569085952,Hedef: Alevi Karşıtı,"Noldu aldınız mı dedenizi? Biz size söylemedik mi?Akşener para mı aldı?Söyledik size alevi Sünni kavgası var oy gelmez,Güven yok oy gelmez diye alın şimdi dedenizi gidin Çankaya parkında sallanın @avrasyaanket @yirmiucderece @KakulluKiiz @SunaVarol_ @billur_85

#bitti #2023secim","alevi Sünni kavgası var oy gelmez,Noldu aldınız mı dedenizi?","[""Noldu"", ""ald\u0131n\u0131z"", ""m\u0131"", ""dedenizi"", ""Biz"", ""size"", ""s\u00f6ylemedik"", ""mi"", ""Ak\u015fener"", ""para"", ""m\u0131"", ""ald\u0131"", ""S\u00f6yledik"", ""size"", ""alevi"", ""S\u00fcnni"", ""kavgas\u0131"", ""var"", ""oy"", ""gelmez"", ""G\u00fcven"", ""yok"", ""oy"", ""gelmez"", ""diye"", ""al\u0131n"", ""\u015fimdi"", ""dedenizi"", ""gidin"", ""\u00c7ankaya"", ""park\u0131nda"", ""sallan\u0131n"", ""avrasyaanket"", ""yirmiucderece"", ""KakulluKiiz"", ""SunaVarol_"", ""billur_85"", ""bitti"", ""2023secim""]","[5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1430033534253780993,Hedef: Yahudi Karşıtı,"itrail maslahatgüzarı işgüzarlık yapıp anamuhalefet  partisi müdürü KK ile görüşmüş.
Yetmemiş işgüzarlık yapıp erken seçimi sormuş.
 #salı",itrail maslahatgüzarı işgüzarlık yapıp,"[""itrail"", ""maslahatg\u00fczar\u0131"", ""i\u015fg\u00fczarl\u0131k"", ""yap\u0131p"", ""anamuhalefet"", ""partisi"", ""m\u00fcd\u00fcr\u00fc"", ""KK"", ""ile"", ""g\u00f6r\u00fc\u015fm\u00fc\u015f"", ""Yetmemi\u015f"", ""i\u015fg\u00fczarl\u0131k"", ""yap\u0131p"", ""erken"", ""se\u00e7imi"", ""sormu\u015f"", ""sal\u0131""]","[5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1529446799299182594,Hedef: Yunan Karşıtı,"Soyere söylede izmir bok kokuyor
Gavur yunan belediye basşaknına sarılacağına ...
Ambülans sokaklara giremiyor 

Narlıdere metro 2053 e bitecek sanirim 
Dümdüz bir hat burası 
birde bu opera binası yıllardır bitmiyor
Ankaralı chp li firmaya verdiniz ama bitmiyor nedense https://t.co/74pIMpWjll","Gavur yunan,Gavur yunan","[""Soyere"", ""s\u00f6ylede"", ""izmir"", ""bok"", ""kokuyor"", ""Gavur"", ""yunan"", ""belediye"", ""bas\u015fakn\u0131na"", ""sar\u0131laca\u011f\u0131na"", ""Amb\u00fclans"", ""sokaklara"", ""giremiyor"", ""Narl\u0131dere"", ""metro"", ""2053"", ""e"", ""bitecek"", ""sanirim"", ""D\u00fcmd\u00fcz"", ""bir"", ""hat"", ""buras\u0131"", ""birde"", ""bu"", ""opera"", ""binas\u0131"", ""y\u0131llard\u0131r"", ""bitmiyor"", ""Ankaral\u0131"", ""chp"", ""li"", ""firmaya"", ""verdiniz"", ""ama"", ""bitmiyor"", ""nedense"", ""https"", ""t"", ""co"", ""74pIMpWjll""]","[0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1537031649099145216,Hedef: Yunan Karşıtı,@AthanasakosNick @RTErdogan Deneyebilirsiniz. Deneyin sonuçlarını hep beraber görelim. Türkiye sizin şımarıklığınıza sabrediyor. Eğer ki savaş çıkarsa Yunanistan diye bir ülke kalmayacak,"Eğer ki savaş çıkarsa Yunanistan diye bir ülke kalmayacak,Türkiye sizin şımarıklığınıza sabrediyor","[""AthanasakosNick"", ""RTErdogan"", ""Deneyebilirsiniz"", ""Deneyin"", ""sonu\u00e7lar\u0131n\u0131"", ""hep"", ""beraber"", ""g\u00f6relim"", ""T\u00fcrkiye"", ""sizin"", ""\u015f\u0131mar\u0131kl\u0131\u011f\u0131n\u0131za"", ""sabrediyor"", ""E\u011fer"", ""ki"", ""sava\u015f"", ""\u00e7\u0131karsa"", ""Yunanistan"", ""diye"", ""bir"", ""\u00fclke"", ""kalmayacak""]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
1658397703141835008,Hedef: Ermeni Karşıtı,Farkında mısınız 6 ermeni bı masada toplandı PKK ile ermeni topluğu ile uğraşıyoz Türk ü yonetceklermiş lan onun için  bizim için uymayan bı adam var RTE,"6 ermeni bı masada toplandı,PKK ile ermeni topluğu ile uğraşıyoz,Türk ü yonetceklermiş lan","[""Fark\u0131nda"", ""m\u0131s\u0131n\u0131z"", ""6"", ""ermeni"", ""b\u0131"", ""masada"", ""topland\u0131"", ""PKK"", ""ile"", ""ermeni"", ""toplu\u011fu"", ""ile"", ""u\u011fra\u015f\u0131yoz"", ""T\u00fcrk"", ""\u00fc"", ""yonetceklermi\u015f"", ""lan"", ""onun"", ""i\u00e7in"", ""bizim"", ""i\u00e7in"", ""uymayan"", ""b\u0131"", ""adam"", ""var"", ""RTE""]","[0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1353611898026156032,Hedef: Yahudi Karşıtı,@username @username @username Kur’anda Tevratta derki itrail oğulları aska galıcı devlet olamayacaklar,itrail oğulları,"[""username"", ""username"", ""username"", ""Kur"", ""anda"", ""Tevratta"", ""derki"", ""itrail"", ""o\u011fullar\u0131"", ""aska"", ""gal\u0131c\u0131"", ""devlet"", ""olamayacaklar""]","[0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0]"
1533131669804396545,Hedef: Yunan Karşıtı,"Türkler adaları işgal etmeyecek. Türkler, Yunan işgali altindaki adaları özgürleştirerek Türkiye'ye katacak. Koş monşer, Yunanlılara ""chp'yi iktidara getirirseniz adaları size bağışlayacağız"" de. Utanma, utanma sen işgalci Ermenistan'a bile arka çıkmış birisin, bu ne ki. https://t.co/6eaqvLaBOi","Yunan işgali,Koş monşer,sen işgalci Ermenistan'a bile arka çıkmış birisin","[""T\u00fcrkler"", ""adalar\u0131"", ""i\u015fgal"", ""etmeyecek"", ""T\u00fcrkler"", ""Yunan"", ""i\u015fgali"", ""altindaki"", ""adalar\u0131"", ""\u00f6zg\u00fcrle\u015ftirerek"", ""T\u00fcrkiye"", ""ye"", ""katacak"", ""Ko\u015f"", ""mon\u015fer"", ""Yunanl\u0131lara"", ""chp"", ""yi"", ""iktidara"", ""getirirseniz"", ""adalar\u0131"", ""size"", ""ba\u011f\u0131\u015flayaca\u011f\u0131z"", ""de"", ""Utanma"", ""utanma"", ""sen"", ""i\u015fgalci"", ""Ermenistan"", ""a"", ""bile"", ""arka"", ""\u00e7\u0131km\u0131\u015f"", ""birisin"", ""bu"", ""ne"", ""ki"", ""https"", ""t"", ""co"", ""6eaqvLaBOi""]","[0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
1568697362717048832,Hedef: Yunan Karşıtı,"@temmuz1919 Yunanistan ve sahiblerininde istediği bu zaten ,savaş için bahane arıyorlar",,"[""temmuz1919"", ""Yunanistan"", ""ve"", ""sahiblerininde"", ""istedi\u011fi"", ""bu"", ""zaten"", ""sava\u015f"", ""i\u00e7in"", ""bahane"", ""ar\u0131yorlar""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1535958619925225472,Hedef: Yunan Karşıtı,"@anlamayacalisan İyi o zaman savaş ilan edilsin , seçime kadar konu yapılıp seçimden sonra unutulmasın , madem silahlandırıldı ve Yunan geri adım atmıyor , hemen bu gece","savaş ilan edilsin,madem silahlandırıldı ve Yunan geri adım atmıyor","[""anlamayacalisan"", ""\u0130yi"", ""o"", ""zaman"", ""sava\u015f"", ""ilan"", ""edilsin"", ""se\u00e7ime"", ""kadar"", ""konu"", ""yap\u0131l\u0131p"", ""se\u00e7imden"", ""sonra"", ""unutulmas\u0131n"", ""madem"", ""silahland\u0131r\u0131ld\u0131"", ""ve"", ""Yunan"", ""geri"", ""ad\u0131m"", ""atm\u0131yor"", ""hemen"", ""bu"", ""gece""]","[0, 0, 0, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0]"
1392494449675145217,Hedef: Yahudi Karşıtı,#AllahbelanıversinİSRAİL https://t.co/L4B00y31yE,#AllahbelanıversinİSRAİL,"[""Allahbelan\u0131versin\u0130SRA\u0130L"", ""https"", ""t"", ""co"", ""L4B00y31yE""]","[3, 0, 0, 0, 0]"
1527720224732110850,Hedef: Yunan Karşıtı,"@ekrem_imamoglu Rabbim daim eylesin.
BİZ GURUR DUYUYORUZ

SAMİMİYETSİZ YUNAN
Katil hain terörist dostlarınız olmasayadı belki bu evlatlarda başarıdan başarıya koşacaklardı.

ŞEHİT ÇOCUKLARIMIZ
ASKIDA EKREM https://t.co/DViKTJ5TYn","SAMİMİYETSİZ YUNAN,Katil hain terörist dostlarınız,SAMİMİYETSİZ YUNAN","[""ekrem_imamoglu"", ""Rabbim"", ""daim"", ""eylesin"", ""B\u0130Z"", ""GURUR"", ""DUYUYORUZ"", ""SAM\u0130M\u0130YETS\u0130Z"", ""YUNAN"", ""Katil"", ""hain"", ""ter\u00f6rist"", ""dostlar\u0131n\u0131z"", ""olmasayad\u0131"", ""belki"", ""bu"", ""evlatlarda"", ""ba\u015far\u0131dan"", ""ba\u015far\u0131ya"", ""ko\u015facaklard\u0131"", ""\u015eEH\u0130T"", ""\u00c7OCUKLARIMIZ"", ""ASKIDA"", ""EKREM"", ""https"", ""t"", ""co"", ""DViKTJ5TYn""]","[0, 0, 0, 0, 0, 0, 0, 5, 5, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1658768980520174080,Hedef: Ermeni Karşıtı,"@Darkwebhaber Söz de Ermeni soykırımını tanıyıp T.C ne tazminat ödettirecek potansiyel var ikisindede .
Başka bir şey göremedim ben.",Söz de Ermeni soykırımını,"[""Darkwebhaber"", ""S\u00f6z"", ""de"", ""Ermeni"", ""soyk\u0131r\u0131m\u0131n\u0131"", ""tan\u0131y\u0131p"", ""T"", ""C"", ""ne"", ""tazminat"", ""\u00f6dettirecek"", ""potansiyel"", ""var"", ""ikisindede"", ""Ba\u015fka"", ""bir"", ""\u015fey"", ""g\u00f6remedim"", ""ben""]","[0, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1568818445294227459,Hedef: Yunan Karşıtı,@mahirunal @AlcayirCengiz Muhtemelen Yunan tohumu bu müptezel zevzek. Dersi verilecektir.,"Yunan tohumu,müptezel zevzek,Dersi verilecektir","[""mahirunal"", ""AlcayirCengiz"", ""Muhtemelen"", ""Yunan"", ""tohumu"", ""bu"", ""m\u00fcptezel"", ""zevzek"", ""Dersi"", ""verilecektir""]","[0, 0, 0, 4, 4, 0, 5, 5, 3, 3]"
1393699877566177280,Hedef: Yahudi Karşıtı,"@username #الأقصى_يستصرخ_الجيوش
Aqsa_calls_armies#
#AqsaCallsArmies
#OrdularAksaya",,"[""username"", ""\u0627\u0644\u0623\u0642\u0635\u0649_\u064a\u0633\u062a\u0635\u0631\u062e_\u0627\u0644\u062c\u064a\u0648\u0634"", ""Aqsa_calls_armies"", ""AqsaCallsArmies"", ""OrdularAksaya""]","[0, 0, 0, 0, 0]"
1393458215451602945,Hedef: Yahudi Karşıtı,#BBC #CNN #terrorist  #teroristisrael #MilletinAdamı #IsraelTerrorist #FilistinYalnızDeğil #Palestine  #Gaza_Under_Attack #kudüsbizimdir #KudüseYürüyoruz #GazaUnderAttack #HearGaza #FilistinYalnızDeğil #GAZZEDESOYKIRIM BU BOYKOTA VAR MISIN zulme sessiz kalan dilsiz şeytandır https://t.co/Q79uQEmvY2,,"[""BBC"", ""CNN"", ""terrorist"", ""teroristisrael"", ""MilletinAdam\u0131"", ""IsraelTerrorist"", ""FilistinYaln\u0131zDe\u011fil"", ""Palestine"", ""Gaza_Under_Attack"", ""kud\u00fcsbizimdir"", ""Kud\u00fcseY\u00fcr\u00fcyoruz"", ""GazaUnderAttack"", ""HearGaza"", ""FilistinYaln\u0131zDe\u011fil"", ""GAZZEDESOYKIRIM"", ""BU"", ""BOYKOTA"", ""VAR"", ""MISIN"", ""zulme"", ""sessiz"", ""kalan"", ""dilsiz"", ""\u015feytand\u0131r"", ""https"", ""t"", ""co"", ""Q79uQEmvY2""]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1393352526272114691,Hedef: Yahudi Karşıtı,O çocukların ahı tutacak sizi #Teröristİsrail #KudüsBizimdir #Kudüsİslamındır https://t.co/evC6xkb06w,Teröristİsrail,"[""O"", ""\u00e7ocuklar\u0131n"", ""ah\u0131"", ""tutacak"", ""sizi"", ""Ter\u00f6rist\u0130srail"", ""Kud\u00fcsBizimdir"", ""Kud\u00fcs\u0130slam\u0131nd\u0131r"", ""https"", ""t"", ""co"", ""evC6xkb06w""]","[0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
